,Id,Date,Time,Code,Value,Unit,ImageDate,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8a,BAND_9,BAND_11,BAND_12,geometry
400,MEX03143,2019-02-26,12:00,TURB,10.0,NTU,2019-02-27,66.0,129.0,207.0,123.0,293.0,135.0,130.0,97.0,51.0,,41.0,45.0,POINT (-103.65375 20.479)
401,MEX01419,2019-02-26,12:00,TURB,24.0,NTU,2019-02-24,563.0,691.0,834.0,853.0,909.0,673.0,673.0,649.0,594.0,758.0,654.0,648.0,POINT (-100.21818 20.05321)
402,MEX01419,2019-02-26,12:00,TURB,24.0,NTU,2019-02-26,182.0,233.0,375.0,414.0,436.0,167.0,157.0,108.0,65.0,1.0,18.0,25.0,POINT (-100.21818 20.05321)
403,MEX01418,2019-02-26,12:00,TURB,23.0,NTU,2019-02-24,341.0,454.0,626.0,556.0,726.0,449.0,445.0,339.0,293.0,176.0,206.0,204.0,POINT (-100.21207 20.05604)
404,MEX01418,2019-02-26,12:00,TURB,23.0,NTU,2019-02-26,183.0,229.0,359.0,417.0,412.0,150.0,140.0,94.0,62.0,1.0,44.0,56.0,POINT (-100.21207 20.05604)
405,MEX01417,2019-02-26,12:00,TURB,26.0,NTU,2019-02-24,239.0,376.0,514.0,566.0,534.0,214.0,208.0,148.0,114.0,19.0,81.0,90.0,POINT (-100.19621 20.0512)
406,MEX01417,2019-02-26,12:00,TURB,26.0,NTU,2019-02-26,169.0,235.0,380.0,444.0,424.0,134.0,133.0,82.0,36.0,1.0,44.0,54.0,POINT (-100.19621 20.0512)
407,MEX03144,2019-02-26,12:00,TURB,7.0,NTU,2019-02-27,303.0,402.0,590.0,721.0,958.0,1482.0,1691.0,1784.0,1934.0,2041.0,2338.0,1646.0,POINT (-103.63992 20.49539)
408,MEX03142,2019-02-26,12:00,TURB,13.0,NTU,2019-02-27,109.0,77.0,136.0,99.0,273.0,155.0,162.0,127.0,78.0,451.0,136.0,117.0,POINT (-103.65081 20.46668)
409,MEX03005,2019-02-26,12:00,TURB,2.0,NTU,2019-02-27,21.0,116.0,203.0,104.0,105.0,27.0,36.0,20.0,7.0,1.0,12.0,20.0,POINT (-102.94728 20.68642)
410,MEX03005,2019-02-26,12:00,TURB,2.0,NTU,2019-02-27,27.0,121.0,207.0,107.0,109.0,32.0,41.0,23.0,10.0,1.0,15.0,21.0,POINT (-102.94728 20.68642)
411,MEX01730,2019-02-26,12:00,TURB,3.0,NTU,2019-02-26,327.0,303.0,605.0,455.0,1029.0,1954.0,2226.0,2304.0,2462.0,2328.0,1916.0,1112.0,POINT (-99.48436 21.18609)
412,MEX04115,2019-02-26,12:00,TURB,2.0,NTU,2019-02-24,158.0,232.0,311.0,164.0,160.0,87.0,95.0,64.0,76.0,42.0,73.0,82.0,POINT (-100.60876 19.56984)
413,MEX01421,2019-02-26,12:00,TURB,54.0,NTU,2019-02-24,462.0,690.0,962.0,1015.0,943.0,382.0,363.0,264.0,165.0,27.0,68.0,84.0,POINT (-100.24456 20.08398)
414,MEX01421,2019-02-26,12:00,TURB,54.0,NTU,2019-02-26,426.0,569.0,849.0,895.0,836.0,313.0,299.0,218.0,134.0,4.0,59.0,76.0,POINT (-100.24456 20.08398)
415,MEX01424,2019-02-26,12:00,TURB,68.0,NTU,2019-02-24,1528.0,1695.0,2029.0,2210.0,2301.0,2070.0,2138.0,2089.0,2136.0,2194.0,2680.0,2486.0,POINT (-100.27539 20.083378)
416,MEX01424,2019-02-26,12:00,TURB,68.0,NTU,2019-02-26,387.0,506.0,856.0,599.0,971.0,524.0,509.0,379.0,249.0,24.0,43.0,30.0,POINT (-100.27539 20.083378)
417,MEX01731,2019-02-26,12:00,TURB,2.0,NTU,2019-02-26,160.0,197.0,351.0,119.0,108.0,59.0,75.0,76.0,61.0,102.0,135.0,105.0,POINT (-99.47543 21.19486)
418,MEX03626,2019-02-26,12:00,TURB,22.0,NTU,2019-02-26,699.0,608.0,897.0,926.0,1428.0,2841.0,3342.0,3523.0,3566.0,2247.0,2133.0,1433.0,POINT (-108.78381 26.07131)
419,MEX03630,2019-02-26,12:00,TURB,4.0,NTU,2019-02-26,237.0,429.0,655.0,376.0,310.0,110.0,109.0,104.0,73.0,42.0,46.0,48.0,POINT (-108.68713 26.46285)
420,MEX03629,2019-02-26,12:00,TURB,3.0,NTU,2019-02-26,1606.0,1346.0,1508.0,991.0,1071.0,1166.0,1242.0,1607.0,1439.0,3478.0,1151.0,1645.0,POINT (-108.70685 26.46003)
421,MEX03628,2019-02-26,12:00,TURB,4.0,NTU,2019-02-26,135.0,249.0,439.0,228.0,189.0,87.0,134.0,144.0,162.0,222.0,156.0,245.0,POINT (-108.70803 26.43419)
422,MEX01734,2019-02-26,12:00,TURB,2.0,NTU,2019-02-26,142.0,155.0,264.0,81.0,61.0,35.0,52.0,36.0,35.0,23.0,88.0,72.0,POINT (-99.47481999999999 21.20343)
423,MEX01423,2019-02-26,12:00,TURB,57.0,NTU,2019-02-24,363.0,507.0,656.0,666.0,629.0,260.0,263.0,183.0,129.0,49.0,66.0,82.0,POINT (-100.2681 20.06859)
424,MEX01423,2019-02-26,12:00,TURB,57.0,NTU,2019-02-26,438.0,566.0,871.0,745.0,868.0,356.0,338.0,241.0,141.0,1.0,42.0,46.0,POINT (-100.2681 20.06859)
425,MEX01735,2019-02-26,12:00,TURB,2.0,NTU,2019-02-26,443.0,290.0,458.0,335.0,414.0,431.0,465.0,421.0,529.0,1003.0,706.0,593.0,POINT (-99.47252 21.20632)
426,MEX01736,2019-02-26,12:00,TURB,1.0,NTU,2019-02-26,762.0,1186.0,1615.0,1754.0,2220.0,2413.0,2611.0,2756.0,2997.0,2400.0,3458.0,2870.0,POINT (-99.47091 21.20601)
427,MEX03631,2019-02-26,12:00,TURB,8.0,NTU,2019-02-26,248.0,484.0,746.0,430.0,350.0,90.0,102.0,159.0,54.0,19.0,32.0,36.0,POINT (-108.67665 26.45624)
428,MEX01732,2019-02-26,12:00,TURB,1.0,NTU,2019-02-26,185.0,173.0,308.0,99.0,89.0,50.0,59.0,46.0,44.0,151.0,93.0,70.0,POINT (-99.47539 21.19783)
429,MEX01733,2019-02-26,12:00,TURB,1.0,NTU,2019-02-26,375.0,336.0,534.0,438.0,554.0,690.0,777.0,803.0,854.0,1108.0,1170.0,805.0,POINT (-99.47599 21.19994)
430,MEX03213,2019-02-27,12:00,TURB,5.0,NTU,2019-02-27,106.0,203.0,338.0,213.0,300.0,144.0,140.0,118.0,103.0,65.0,88.0,82.0,POINT (-103.49005 19.76349)
431,MEX03727,2019-02-27,12:00,TURB,1.0,NTU,2019-02-28,47.0,1.0,53.0,29.0,42.0,1.0,2.0,2.0,2.0,116.0,47.0,50.0,POINT (-108.326223 26.116679)
432,MEX03727,2019-02-27,12:00,TURB,1.0,NTU,2019-02-28,33.0,1.0,43.0,22.0,33.0,1.0,1.0,1.0,1.0,89.0,46.0,48.0,POINT (-108.326223 26.116679)
433,MEX03728,2019-02-27,12:00,TURB,2.0,NTU,2019-02-28,7.0,3.0,72.0,42.0,49.0,1.0,1.0,1.0,1.0,,23.0,28.0,POINT (-108.303938 26.149943)
434,MEX03728,2019-02-27,12:00,TURB,2.0,NTU,2019-02-28,1.0,1.0,62.0,35.0,40.0,1.0,1.0,1.0,1.0,,21.0,27.0,POINT (-108.303938 26.149943)
435,MEX03199,2019-02-27,12:00,TURB,3.0,NTU,2019-02-27,151.0,230.0,403.0,363.0,797.0,1825.0,2253.0,2493.0,2698.0,2706.0,1449.0,835.0,POINT (-103.48045 19.741084)
436,MEX03198,2019-02-27,12:00,TURB,3.0,NTU,2019-02-27,126.0,216.0,337.0,218.0,275.0,168.0,171.0,152.0,136.0,109.0,111.0,99.0,POINT (-103.480622 19.758058)
437,MEX03212,2019-02-27,12:00,TURB,4.0,NTU,2019-02-27,103.0,183.0,295.0,194.0,282.0,135.0,133.0,106.0,89.0,79.0,98.0,86.0,POINT (-103.48205 19.76959)
438,MEX01410,2019-02-27,12:00,TURB,41.0,NTU,2019-02-26,248.0,262.0,662.0,271.0,1028.0,1060.0,1032.0,857.0,660.0,195.0,130.0,122.0,POINT (-100.26426 20.03135)
439,MEX03729,2019-02-27,12:00,TURB,2.0,NTU,2019-02-28,13.0,6.0,92.0,53.0,62.0,1.0,10.0,1.0,1.0,1.0,23.0,24.0,POINT (-108.30403 26.172376)
440,MEX03729,2019-02-27,12:00,TURB,2.0,NTU,2019-02-28,1.0,1.0,82.0,46.0,53.0,1.0,1.0,1.0,1.0,1.0,21.0,23.0,POINT (-108.30403 26.172376)
441,MEX03058,2019-02-27,12:00,TURB,14.0,NTU,2019-02-27,113.0,219.0,398.0,238.0,429.0,158.0,147.0,109.0,61.0,1.0,12.0,12.0,POINT (-103.852255 20.668494)
442,MEX03057,2019-02-27,12:00,TURB,12.0,NTU,2019-02-27,100.0,210.0,385.0,231.0,387.0,137.0,129.0,96.0,49.0,1.0,11.0,12.0,POINT (-103.850275 20.636447)
443,MEX03056,2019-02-27,12:00,TURB,8.0,NTU,2019-02-27,110.0,209.0,476.0,235.0,831.0,2898.0,3560.0,3728.0,3866.0,3842.0,1253.0,530.0,POINT (-103.845127 20.597287)
444,MEX01412,2019-02-27,12:00,TURB,33.0,NTU,2019-02-26,384.0,505.0,790.0,746.0,702.0,255.0,239.0,175.0,111.0,44.0,74.0,73.0,POINT (-100.2285 20.00036)
445,MEX01415,2019-02-27,12:00,TURB,34.0,NTU,2019-02-26,368.0,500.0,793.0,704.0,738.0,287.0,267.0,193.0,126.0,14.0,33.0,41.0,POINT (-100.21156 20.01147000000001)
446,MEX01411,2019-02-27,12:00,TURB,61.0,NTU,2019-02-26,194.0,262.0,611.0,292.0,853.0,744.0,699.0,575.0,429.0,104.0,37.0,44.0,POINT (-100.24382 20.02403)
447,MEX03640,2019-02-28,12:00,TURB,7.0,NTU,2019-02-26,90.0,279.0,503.0,282.0,192.0,37.0,47.0,21.0,21.0,1.0,44.0,55.0,POINT (-108.38062 26.89038)
448,MEX03640,2019-02-28,12:00,TURB,7.0,NTU,2019-02-28,209.0,400.0,745.0,404.0,292.0,2.0,23.0,5.0,1.0,,43.0,52.0,POINT (-108.38062 26.89038)
449,MEX03047,2019-02-28,12:00,TURB,3.0,NTU,2019-02-27,1.0,14.0,65.0,23.0,117.0,11.0,21.0,2.0,1.0,,18.0,21.0,POINT (-103.696282 20.905307)
450,MEX03045,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,,20.0,67.0,27.0,134.0,13.0,23.0,4.0,1.0,3.0,22.0,29.0,POINT (-103.6815 20.89908)
451,MEX03046,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,19.0,24.0,79.0,42.0,124.0,36.0,38.0,19.0,12.0,27.0,60.0,52.0,POINT (-103.70473 20.9095)
452,MEX03639,2019-02-28,12:00,TURB,6.0,NTU,2019-02-26,550.0,800.0,1081.0,935.0,985.0,950.0,997.0,1096.0,1048.0,1281.0,1484.0,1297.0,POINT (-108.36723 26.8453)
453,MEX03639,2019-02-28,12:00,TURB,6.0,NTU,2019-02-28,253.0,479.0,905.0,488.0,303.0,27.0,32.0,17.0,1.0,1.0,71.0,82.0,POINT (-108.36723 26.8453)
454,MEX03614,2019-02-28,12:00,TURB,6.0,NTU,2019-02-26,47.0,237.0,463.0,245.0,232.0,70.0,83.0,70.0,56.0,1.0,66.0,72.0,POINT (-108.36081 26.89223)
455,MEX03614,2019-02-28,12:00,TURB,6.0,NTU,2019-02-28,161.0,316.0,648.0,323.0,278.0,28.0,28.0,20.0,1.0,,2.0,18.0,POINT (-108.36081 26.89223)
456,MEX03641,2019-02-28,12:00,TURB,6.0,NTU,2019-02-26,252.0,423.0,757.0,610.0,498.0,284.0,309.0,441.0,304.0,453.0,527.0,371.0,POINT (-108.3674 26.91922000000001)
457,MEX03641,2019-02-28,12:00,TURB,6.0,NTU,2019-02-28,245.0,326.0,607.0,349.0,341.0,50.0,50.0,42.0,22.0,279.0,105.0,101.0,POINT (-108.3674 26.91922000000001)
458,MEX02975,2019-02-28,12:00,TURB,35.0,NTU,2019-02-27,148.0,260.0,558.0,431.0,912.0,1837.0,2190.0,2324.0,2441.0,1530.0,1061.0,608.0,POINT (-103.37029 20.41996)
459,MEX03042,2019-02-28,12:00,TURB,6.0,NTU,2019-02-27,1.0,20.0,69.0,27.0,174.0,72.0,65.0,37.0,12.0,1.0,36.0,26.0,POINT (-103.65022 20.916863)
460,MEX03044,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,1.0,30.0,79.0,34.0,143.0,27.0,40.0,16.0,2.0,1.0,13.0,14.0,POINT (-103.666203 20.895659)
461,MEX02980,2019-02-28,12:00,TURB,37.0,NTU,2019-02-27,141.0,213.0,603.0,279.0,1161.0,1092.0,1077.0,859.0,560.0,122.0,72.0,62.0,POINT (-103.31647 20.43295)
462,MEX02979,2019-02-28,12:00,TURB,38.0,NTU,2019-02-27,81.0,166.0,614.0,252.0,1165.0,1046.0,1044.0,828.0,526.0,55.0,21.0,25.0,POINT (-103.30269 20.40953)
463,MEX02978,2019-02-28,12:00,TURB,37.0,NTU,2019-02-27,95.0,182.0,614.0,256.0,1165.0,1046.0,1027.0,823.0,529.0,69.0,28.0,29.0,POINT (-103.30541 20.42063)
464,MEX02976,2019-02-28,12:00,TURB,38.0,NTU,2019-02-27,123.0,210.0,638.0,276.0,1203.0,1068.0,1055.0,846.0,546.0,74.0,47.0,41.0,POINT (-103.3427 20.42298)
465,MEX02977,2019-02-28,12:00,TURB,39.0,NTU,2019-02-27,125.0,214.0,668.0,298.0,1233.0,1085.0,1082.0,870.0,571.0,90.0,27.0,20.0,POINT (-103.32117 20.41404)
466,MEX03043,2019-02-28,12:00,TURB,6.0,NTU,2019-02-27,1.0,21.0,74.0,31.0,154.0,55.0,53.0,25.0,7.0,2.0,24.0,28.0,POINT (-103.655612 20.903355)
467,MEX03041,2019-02-28,12:00,TURB,7.0,NTU,2019-02-27,,31.0,76.0,32.0,199.0,96.0,95.0,54.0,28.0,4.0,35.0,35.0,POINT (-103.64249 20.923393)
468,MEX02964,2019-03-01,12:00,TURB,10.0,NTU,2019-02-27,50.0,96.0,139.0,106.0,186.0,105.0,117.0,92.0,80.0,43.0,110.0,100.0,POINT (-103.32639 20.58021)
469,MEX03062,2019-03-01,12:00,TURB,3.0,NTU,2019-02-27,42.0,120.0,259.0,116.0,108.0,4.0,2.0,5.0,1.0,,54.0,46.0,POINT (-103.901087 20.419162)
470,MEX03063,2019-03-01,12:00,TURB,2.0,NTU,2019-02-27,54.0,138.0,278.0,132.0,150.0,10.0,13.0,1.0,1.0,2.0,50.0,46.0,POINT (-103.9041 20.41148)
471,MEX02965,2019-03-01,12:00,TURB,6.0,NTU,2019-02-27,221.0,357.0,842.0,409.0,1308.0,2981.0,3255.0,3274.0,3310.0,3366.0,1228.0,614.0,POINT (-103.33043 20.5772)
472,MEX03765,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,474.0,447.0,689.0,333.0,306.0,175.0,162.0,148.0,151.0,250.0,157.0,118.0,POINT (-95.4032 16.4507)
473,MEX03765,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,508.0,469.0,705.0,355.0,369.0,215.0,233.0,181.0,214.0,514.0,243.0,184.0,POINT (-95.4032 16.4507)
474,MEX03766,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,500.0,535.0,833.0,399.0,345.0,162.0,182.0,146.0,159.0,125.0,167.0,136.0,POINT (-95.399086 16.444547)
475,MEX03766,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,612.0,582.0,884.0,429.0,373.0,182.0,206.0,163.0,165.0,393.0,190.0,150.0,POINT (-95.399086 16.444547)
476,MEX03763,2019-03-04,12:00,TURB,5.0,NTU,2019-03-02,543.0,630.0,927.0,531.0,480.0,204.0,201.0,173.0,150.0,13.0,64.0,53.0,POINT (-95.4575 16.4899)
477,MEX03763,2019-03-04,12:00,TURB,5.0,NTU,2019-03-02,560.0,638.0,926.0,530.0,481.0,209.0,196.0,172.0,146.0,41.0,62.0,50.0,POINT (-95.4575 16.4899)
478,MEX03764,2019-03-04,12:00,TURB,4.0,NTU,2019-03-02,542.0,627.0,932.0,528.0,481.0,236.0,226.0,197.0,184.0,48.0,67.0,44.0,POINT (-95.4495 16.4791)
479,MEX03764,2019-03-04,12:00,TURB,4.0,NTU,2019-03-02,564.0,652.0,941.0,532.0,491.0,244.0,227.0,196.0,182.0,91.0,64.0,35.0,POINT (-95.4495 16.4791)
480,MEX03781,2019-03-04,12:00,TURB,26.0,NTU,2019-03-02,924.0,993.0,1296.0,1396.0,1596.0,1794.0,1921.0,1866.0,1992.0,1241.0,2076.0,1557.0,POINT (-95.4614 16.5252)
481,MEX03781,2019-03-04,12:00,TURB,26.0,NTU,2019-03-02,903.0,1018.0,1316.0,1421.0,1631.0,1782.0,1895.0,1834.0,1959.0,1649.0,2089.0,1591.0,POINT (-95.4614 16.5252)
482,MEX00501,2019-03-04,12:00,TURB,8.0,NTU,2019-03-04,507.0,630.0,798.0,755.0,1046.0,1876.0,2180.0,2192.0,2297.0,2772.0,1557.0,972.0,POINT (-104.25948 19.04234)
483,MEX01357,2019-03-05,12:00,TURB,110.0,NTU,2019-03-06,475.0,611.0,909.0,942.0,1113.0,1052.0,1186.0,1081.0,1052.0,1062.0,505.0,336.0,POINT (-101.58716 19.6383)
484,MEX01357,2019-03-05,12:00,TURB,110.0,NTU,2019-03-06,518.0,653.0,978.0,1029.0,1147.0,950.0,1011.0,941.0,851.0,539.0,376.0,264.0,POINT (-101.58716 19.6383)
485,MEX01354,2019-03-05,12:00,TURB,106.0,NTU,2019-03-06,594.0,806.0,1201.0,1130.0,1228.0,657.0,632.0,487.0,350.0,141.0,106.0,78.0,POINT (-101.61774 19.67497)
486,MEX01354,2019-03-05,12:00,TURB,106.0,NTU,2019-03-06,584.0,787.0,1195.0,1112.0,1226.0,628.0,619.0,466.0,320.0,72.0,94.0,80.0,POINT (-101.61774 19.67497)
487,MEX00939,2019-03-05,12:00,TURB,63.0,NTU,2019-03-06,539.0,793.0,1153.0,934.0,990.0,369.0,361.0,238.0,152.0,22.0,58.0,70.0,POINT (-100.57757 20.07576)
488,MEX00940,2019-03-05,12:00,TURB,43.0,NTU,2019-03-06,477.0,710.0,1014.0,853.0,893.0,345.0,316.0,232.0,157.0,41.0,45.0,60.0,POINT (-100.54172 20.07873)
489,MEX00941,2019-03-05,12:00,TURB,58.0,NTU,2019-03-06,494.0,723.0,1115.0,895.0,1026.0,420.0,392.0,286.0,186.0,40.0,33.0,39.0,POINT (-100.58251 20.05404)
490,MEX01359,2019-03-05,12:00,TURB,126.0,NTU,2019-03-06,548.0,730.0,1075.0,1190.0,1267.0,766.0,746.0,588.0,463.0,210.0,123.0,110.0,POINT (-101.55167 19.6512)
491,MEX01359,2019-03-05,12:00,TURB,126.0,NTU,2019-03-06,528.0,714.0,1068.0,1186.0,1247.0,738.0,719.0,554.0,423.0,168.0,115.0,104.0,POINT (-101.55167 19.6512)
492,MEX01356,2019-03-05,12:00,TURB,121.0,NTU,2019-03-06,585.0,806.0,1189.0,1198.0,1189.0,596.0,561.0,427.0,297.0,140.0,53.0,40.0,POINT (-101.60831 19.63981)
493,MEX01356,2019-03-05,12:00,TURB,121.0,NTU,2019-03-06,564.0,796.0,1188.0,1188.0,1183.0,576.0,538.0,407.0,279.0,108.0,45.0,38.0,POINT (-101.60831 19.63981)
494,MEX01358,2019-03-05,12:00,TURB,111.0,NTU,2019-03-06,616.0,819.0,1190.0,1254.0,1252.0,688.0,667.0,527.0,399.0,208.0,102.0,79.0,POINT (-101.57868 19.64727)
495,MEX01358,2019-03-05,12:00,TURB,111.0,NTU,2019-03-06,595.0,801.0,1187.0,1244.0,1245.0,681.0,656.0,513.0,387.0,190.0,93.0,78.0,POINT (-101.57868 19.64727)
496,MEX01360,2019-03-05,12:00,TURB,131.0,NTU,2019-03-06,475.0,656.0,1031.0,731.0,1323.0,879.0,840.0,670.0,494.0,212.0,65.0,53.0,POINT (-101.58576 19.66582)
497,MEX01360,2019-03-05,12:00,TURB,131.0,NTU,2019-03-06,415.0,609.0,996.0,679.0,1317.0,904.0,876.0,684.0,504.0,199.0,61.0,52.0,POINT (-101.58576 19.66582)
498,MEX01361,2019-03-05,12:00,TURB,88.0,NTU,2019-03-06,547.0,856.0,1239.0,1224.0,1171.0,589.0,583.0,447.0,332.0,539.0,118.0,99.0,POINT (-101.63602 19.64891)
499,MEX01361,2019-03-05,12:00,TURB,88.0,NTU,2019-03-06,583.0,848.0,1228.0,1225.0,1164.0,573.0,567.0,429.0,316.0,336.0,113.0,90.0,POINT (-101.63602 19.64891)
500,MEX01355,2019-03-05,12:00,TURB,112.0,NTU,2019-03-06,520.0,780.0,1139.0,1148.0,1203.0,778.0,797.0,667.0,568.0,963.0,249.0,153.0,POINT (-101.60502 19.68046)
501,MEX01355,2019-03-05,12:00,TURB,112.0,NTU,2019-03-06,548.0,791.0,1160.0,1169.0,1203.0,688.0,691.0,555.0,444.0,566.0,168.0,113.0,POINT (-101.60502 19.68046)
502,MEX00935,2019-03-06,12:00,TURB,75.0,NTU,2019-03-06,676.0,945.0,1346.0,1291.0,1273.0,564.0,537.0,391.0,277.0,151.0,96.0,99.0,POINT (-100.66697 20.05221)
503,MEX00936,2019-03-06,12:00,TURB,70.0,NTU,2019-03-06,623.0,926.0,1341.0,1315.0,1231.0,496.0,480.0,334.0,223.0,48.0,55.0,62.0,POINT (-100.63615 20.04113)
504,MEX00937,2019-03-06,12:00,TURB,71.0,NTU,2019-03-06,638.0,914.0,1317.0,1225.0,1239.0,554.0,524.0,393.0,272.0,95.0,45.0,53.0,POINT (-100.63361 20.06526)
505,MEX00938,2019-03-06,12:00,TURB,71.0,NTU,2019-03-06,650.0,951.0,1362.0,1333.0,1237.0,474.0,442.0,300.0,191.0,13.0,34.0,50.0,POINT (-100.61889 20.08571)
506,MEX01362,2019-03-06,12:00,TURB,93.0,NTU,2019-03-06,468.0,670.0,966.0,968.0,1123.0,1150.0,1330.0,1277.0,1263.0,2032.0,704.0,417.0,POINT (-101.6563 19.63241)
507,MEX01362,2019-03-06,12:00,TURB,93.0,NTU,2019-03-06,480.0,603.0,892.0,902.0,1135.0,1340.0,1554.0,1563.0,1579.0,1277.0,924.0,533.0,POINT (-101.6563 19.63241)
508,MEX01363,2019-03-06,12:00,TURB,90.0,NTU,2019-03-06,667.0,891.0,1287.0,1290.0,1221.0,628.0,597.0,478.0,355.0,195.0,105.0,81.0,POINT (-101.64755 19.60226)
509,MEX01363,2019-03-06,12:00,TURB,90.0,NTU,2019-03-06,629.0,887.0,1292.0,1296.0,1237.0,619.0,592.0,463.0,346.0,162.0,105.0,77.0,POINT (-101.64755 19.60226)
510,MEX01364,2019-03-06,12:00,TURB,98.0,NTU,2019-03-06,597.0,837.0,1237.0,1195.0,1208.0,600.0,571.0,439.0,318.0,159.0,94.0,76.0,POINT (-101.63129 19.59165)
511,MEX01364,2019-03-06,12:00,TURB,98.0,NTU,2019-03-06,578.0,833.0,1228.0,1183.0,1194.0,579.0,553.0,428.0,295.0,135.0,95.0,72.0,POINT (-101.63129 19.59165)
512,MEX01367,2019-03-06,12:00,TURB,91.0,NTU,2019-03-06,616.0,853.0,1239.0,1140.0,1159.0,575.0,543.0,429.0,303.0,158.0,94.0,76.0,POINT (-101.68867 19.59046)
513,MEX01367,2019-03-06,12:00,TURB,91.0,NTU,2019-03-06,603.0,851.0,1247.0,1141.0,1162.0,548.0,511.0,396.0,272.0,122.0,78.0,72.0,POINT (-101.68867 19.59046)
514,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,288.0,477.0,918.0,331.0,341.0,191.0,207.0,159.0,141.0,155.0,144.0,116.0,POINT (-101.72353 19.44056)
515,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,270.0,458.0,920.0,307.0,309.0,142.0,147.0,113.0,95.0,93.0,99.0,89.0,POINT (-101.72353 19.44056)
516,MEX02182,2019-03-07,12:00,TURB,8.0,NTU,2019-03-08,330.0,325.0,610.0,572.0,1003.0,2422.0,2700.0,2854.0,3038.0,3182.0,1964.0,1167.0,POINT (-99.07943299999999 19.2832)
517,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,293.0,532.0,1100.0,363.0,391.0,246.0,263.0,196.0,197.0,755.0,225.0,140.0,POINT (-101.73962 19.45381)
518,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,271.0,520.0,1119.0,336.0,346.0,164.0,180.0,131.0,125.0,606.0,167.0,114.0,POINT (-101.73962 19.45381)
519,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,254.0,483.0,652.0,733.0,984.0,1130.0,1291.0,1307.0,1373.0,1431.0,1529.0,1200.0,POINT (-100.453578 20.786515)
520,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,331.0,544.0,695.0,767.0,1005.0,1148.0,1302.0,1315.0,1382.0,1378.0,1525.0,1196.0,POINT (-100.453578 20.786515)
521,MEX01373,2019-03-07,12:00,TURB,11.0,NTU,2019-03-06,311.0,482.0,880.0,377.0,426.0,265.0,262.0,221.0,201.0,701.0,200.0,155.0,POINT (-101.73332 19.44959)
522,MEX01373,2019-03-07,12:00,TURB,11.0,NTU,2019-03-06,303.0,447.0,830.0,355.0,415.0,255.0,267.0,210.0,238.0,1200.0,203.0,148.0,POINT (-101.73332 19.44959)
523,MEX02185,2019-03-08,12:00,TURB,14.0,NTU,2019-03-08,111.0,116.0,305.0,290.0,575.0,253.0,238.0,196.0,156.0,277.0,182.0,145.0,POINT (-99.061922 19.269833)
524,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,198.0,389.0,803.0,390.0,1307.0,1068.0,1022.0,771.0,548.0,60.0,105.0,108.0,POINT (-99.89896 20.50872)
525,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,416.0,548.0,890.0,502.0,1340.0,1127.0,1087.0,843.0,644.0,176.0,146.0,128.0,POINT (-99.89896 20.50872)
526,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,194.0,281.0,646.0,277.0,1100.0,941.0,931.0,700.0,474.0,30.0,86.0,103.0,POINT (-99.89896 20.50872)
527,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,325.0,381.0,706.0,349.0,1127.0,980.0,972.0,751.0,533.0,85.0,110.0,114.0,POINT (-99.89896 20.50872)
528,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,339.0,727.0,1044.0,1231.0,1591.0,2292.0,2588.0,2759.0,2879.0,3282.0,2675.0,1816.0,POINT (-98.19186999999999 18.92408)
529,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,296.0,851.0,1179.0,1476.0,1777.0,2275.0,2499.0,2624.0,2811.0,3327.0,3169.0,2182.0,POINT (-98.19186999999999 18.92408)
530,MEX02184,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,227.0,200.0,412.0,448.0,786.0,693.0,707.0,689.0,793.0,1660.0,886.0,580.0,POINT (-99.063868 19.271862)
531,MEX02186,2019-03-08,12:00,TURB,16.0,NTU,2019-03-08,104.0,118.0,306.0,282.0,560.0,210.0,204.0,143.0,80.0,28.0,77.0,71.0,POINT (-99.05834299999999 19.27117)
532,MEX02188,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,325.0,185.0,377.0,335.0,821.0,671.0,669.0,555.0,504.0,1007.0,521.0,479.0,POINT (-99.006995 19.266313)
